target_pkg,object_name,index,foreign_pkg,foreign_object,foreign_src_file,foreign_src_line_start,foreign_src_line_end,call_text
ggplot2,element_line,454,ggplot2,theme_classic,R/theme-defaults.r,419,446,"element_line(colour = ""black"", size = rel(1))"
ggplot2,element_line,454,ggplot2,theme_bw,R/theme-defaults.r,242,266,"element_line(colour = ""grey92"")"
ggplot2,element_line,454,ggplot2,theme_bw,R/theme-defaults.r,242,266,element_line(size = rel(0.5))
ggplot2,element_line,454,ggplot2,theme_dark,R/theme-defaults.r,353,390,"element_line(colour = ""grey42"")"
ggplot2,element_line,454,ggplot2,theme_dark,R/theme-defaults.r,353,390,element_line(size = rel(0.5))
ggplot2,element_line,454,ggplot2,theme_dark,R/theme-defaults.r,353,390,element_line(size = rel(0.25))
ggplot2,element_line,454,ggplot2,theme_dark,R/theme-defaults.r,353,390,"element_line(colour = ""grey20"", size = rel(0.5))"
ggplot2,element_line,454,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_line(colour = ""black"", size = base_line_size, linetype = 1, 
    lineend = ""butt"")"
ggplot2,element_line,454,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_line(colour = ""grey20"")"
ggplot2,element_line,454,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_line(colour = ""black"", size = base_line_size, linetype = 1, 
    lineend = ""butt"")"
ggplot2,element_line,454,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_line(colour = ""grey20"")"
ggplot2,element_line,454,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_line(colour = ""white"")"
ggplot2,element_line,454,ggplot2,theme_grey,R/theme-defaults.r,98,235,element_line(size = rel(0.5))
ggplot2,element_line,454,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_line(colour = ""black"", size = base_line_size, linetype = 1, 
    lineend = ""butt"")"
ggplot2,element_line,454,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_line(colour = ""grey20"")"
ggplot2,element_line,454,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_line(colour = ""white"")"
ggplot2,element_line,454,ggplot2,theme_gray,R/theme-defaults.r,98,235,element_line(size = rel(0.5))
ggplot2,draw_key_rect,460,ggplot2,draw_key_label,R/legend-draw.r,213,218,"draw_key_rect(data, list())"
ggplot2,element_rect,478,ggplot2,theme_light,R/theme-defaults.r,310,349,"element_rect(fill = ""white"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_light,R/theme-defaults.r,310,349,"element_rect(fill = NA, colour = ""grey70"", size = rel(1))"
ggplot2,element_rect,478,ggplot2,theme_light,R/theme-defaults.r,310,349,"element_rect(fill = ""white"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_light,R/theme-defaults.r,310,349,"element_rect(fill = ""grey70"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"element_rect(fill = NA, colour = ""black"", size = rel(1))"
ggplot2,element_rect,478,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"element_rect(fill = ""black"")"
ggplot2,element_rect,478,ggplot2,theme_classic,R/theme-defaults.r,419,446,"element_rect(fill = ""white"", colour = ""black"", size = rel(2))"
ggplot2,element_rect,478,ggplot2,theme_bw,R/theme-defaults.r,242,266,"element_rect(fill = ""white"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_bw,R/theme-defaults.r,242,266,"element_rect(fill = NA, colour = ""grey20"")"
ggplot2,element_rect,478,ggplot2,theme_bw,R/theme-defaults.r,242,266,"element_rect(fill = ""grey85"", colour = ""grey20"")"
ggplot2,element_rect,478,ggplot2,theme_bw,R/theme-defaults.r,242,266,"element_rect(fill = ""white"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_dark,R/theme-defaults.r,353,390,"element_rect(fill = ""grey50"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_dark,R/theme-defaults.r,353,390,"element_rect(fill = ""grey50"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_dark,R/theme-defaults.r,353,390,"element_rect(fill = ""grey15"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_rect(fill = ""white"", colour = ""black"", size = base_rect_size, 
    linetype = 1)"
ggplot2,element_rect,478,ggplot2,theme_test,R/theme-defaults.r,512,636,element_rect(colour = NA)
ggplot2,element_rect,478,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_rect(fill = ""white"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_rect(fill = ""white"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_rect(fill = NA, colour = ""grey20"")"
ggplot2,element_rect,478,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_rect(fill = ""grey85"", colour = ""grey20"")"
ggplot2,element_rect,478,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_rect(colour = ""white"")"
ggplot2,element_rect,478,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_rect(fill = ""white"", colour = ""black"", size = base_rect_size, 
    linetype = 1)"
ggplot2,element_rect,478,ggplot2,theme_grey,R/theme-defaults.r,98,235,element_rect(colour = NA)
ggplot2,element_rect,478,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_rect(fill = ""grey95"", colour = ""white"")"
ggplot2,element_rect,478,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_rect(fill = ""grey92"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_rect(fill = ""grey85"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_rect(colour = ""white"")"
ggplot2,element_rect,478,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_rect(fill = ""white"", colour = ""black"", size = base_rect_size, 
    linetype = 1)"
ggplot2,element_rect,478,ggplot2,theme_gray,R/theme-defaults.r,98,235,element_rect(colour = NA)
ggplot2,element_rect,478,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_rect(fill = ""grey95"", colour = ""white"")"
ggplot2,element_rect,478,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_rect(fill = ""grey92"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_rect(fill = ""grey85"", colour = NA)"
ggplot2,element_rect,478,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_rect(colour = ""white"")"
ggplot2,panel_cols,493,ggplot2,weave_tables_row,R/facet-wrap.r,488,499,panel_cols(table)
ggplot2,panel_cols,493,ggplot2,weave_tables_col,R/facet-wrap.r,476,487,panel_cols(table)
ggplot2,ylim,504,ggplot2,qplot,R/quick-plot.r,62,161,ylim(ylim)
ggplot2,ylim,504,ggplot2,quickplot,R/quick-plot.r,62,161,ylim(ylim)
ggplot2,element_text,507,ggplot2,theme_light,R/theme-defaults.r,310,349,"element_text(colour = ""white"", size = rel(0.8), margin = margin(0.8 * 
    half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * half_line))"
ggplot2,element_text,507,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"element_text(colour = ""black"", size = rel(0.8))"
ggplot2,element_text,507,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"element_text(colour = ""white"", size = rel(0.8), margin = margin(0.8 * 
    half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * half_line))"
ggplot2,element_text,507,ggplot2,theme_void,R/theme-defaults.r,450,507,"element_text(family = base_family, face = ""plain"", colour = ""black"", 
    size = base_size, lineheight = 0.9, hjust = 0.5, vjust = 0.5, 
    angle = 0, margin = margin(), debug = FALSE)"
ggplot2,element_text,507,ggplot2,theme_void,R/theme-defaults.r,450,507,element_text(size = rel(0.8))
ggplot2,element_text,507,ggplot2,theme_void,R/theme-defaults.r,450,507,element_text(hjust = 0)
ggplot2,element_text,507,ggplot2,theme_void,R/theme-defaults.r,450,507,element_text(size = rel(0.8))
ggplot2,element_text,507,ggplot2,theme_void,R/theme-defaults.r,450,507,"element_text(size = rel(1.2), hjust = 0, vjust = 1, margin = margin(t = half_line))"
ggplot2,element_text,507,ggplot2,theme_void,R/theme-defaults.r,450,507,"element_text(hjust = 0, vjust = 1, margin = margin(t = half_line))"
ggplot2,element_text,507,ggplot2,theme_void,R/theme-defaults.r,450,507,"element_text(size = rel(0.8), hjust = 1, vjust = 1, margin = margin(t = half_line))"
ggplot2,element_text,507,ggplot2,theme_void,R/theme-defaults.r,450,507,"element_text(size = rel(1.2), hjust = 0.5, vjust = 0.5)"
ggplot2,element_text,507,ggplot2,theme_dark,R/theme-defaults.r,353,390,"element_text(colour = ""grey90"", size = rel(0.8), margin = margin(0.8 * 
    half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * half_line))"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(family = base_family, face = ""plain"", colour = ""black"", 
    size = base_size, lineheight = 0.9, hjust = 0.5, vjust = 0.5, 
    angle = 0, margin = margin(), debug = FALSE)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(size = rel(0.8), colour = ""grey30"")"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(margin = margin(t = 0.8 * half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(margin = margin(b = 0.8 * half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(margin = margin(r = 0.8 * half_line/2), hjust = 1)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(margin = margin(l = 0.8 * half_line/2), hjust = 0)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(margin = margin(t = half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(margin = margin(b = half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(angle = 90, margin = margin(r = half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(angle = -90, margin = margin(l = half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,element_text(size = rel(0.8))
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,element_text(hjust = 0)
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(colour = ""grey10"", size = rel(0.8), margin = margin(0.8 * 
    half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * half_line))"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,element_text(angle = -90)
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(size = rel(1.2), hjust = 0, vjust = 1, margin = margin(b = half_line))"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(hjust = 0, vjust = 1, margin = margin(b = half_line))"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(size = rel(0.8), hjust = 1, vjust = 1, margin = margin(t = half_line))"
ggplot2,element_text,507,ggplot2,theme_test,R/theme-defaults.r,512,636,"element_text(size = rel(1.2), hjust = 0.5, vjust = 0.5)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(family = base_family, face = ""plain"", colour = ""black"", 
    size = base_size, lineheight = 0.9, hjust = 0.5, vjust = 0.5, 
    angle = 0, margin = margin(), debug = FALSE)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(size = rel(0.8), colour = ""grey30"")"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(margin = margin(t = 0.8 * half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(margin = margin(b = 0.8 * half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(margin = margin(r = 0.8 * half_line/2), hjust = 1)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(margin = margin(l = 0.8 * half_line/2), hjust = 0)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(margin = margin(t = half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(margin = margin(b = half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(angle = 90, margin = margin(r = half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(angle = -90, margin = margin(l = half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,element_text(size = rel(0.8))
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,element_text(hjust = 0)
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(colour = ""grey10"", size = rel(0.8), margin = margin(0.8 * 
    half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * half_line))"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,element_text(angle = -90)
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(size = rel(1.2), hjust = 0, vjust = 1, margin = margin(b = half_line))"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(hjust = 0, vjust = 1, margin = margin(b = half_line))"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(size = rel(0.8), hjust = 1, vjust = 1, margin = margin(t = half_line))"
ggplot2,element_text,507,ggplot2,theme_grey,R/theme-defaults.r,98,235,"element_text(size = rel(1.2), hjust = 0.5, vjust = 0.5)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(family = base_family, face = ""plain"", colour = ""black"", 
    size = base_size, lineheight = 0.9, hjust = 0.5, vjust = 0.5, 
    angle = 0, margin = margin(), debug = FALSE)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(size = rel(0.8), colour = ""grey30"")"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(margin = margin(t = 0.8 * half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(margin = margin(b = 0.8 * half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(margin = margin(r = 0.8 * half_line/2), hjust = 1)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(margin = margin(l = 0.8 * half_line/2), hjust = 0)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(margin = margin(t = half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(margin = margin(b = half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(angle = 90, margin = margin(r = half_line/2), vjust = 1)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(angle = -90, margin = margin(l = half_line/2), vjust = 0)"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,element_text(size = rel(0.8))
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,element_text(hjust = 0)
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(colour = ""grey10"", size = rel(0.8), margin = margin(0.8 * 
    half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * half_line))"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,element_text(angle = -90)
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(size = rel(1.2), hjust = 0, vjust = 1, margin = margin(b = half_line))"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(hjust = 0, vjust = 1, margin = margin(b = half_line))"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(size = rel(0.8), hjust = 1, vjust = 1, margin = margin(t = half_line))"
ggplot2,element_text,507,ggplot2,theme_gray,R/theme-defaults.r,98,235,"element_text(size = rel(1.2), hjust = 0.5, vjust = 0.5)"
ggplot2,map_data,509,ggplot2,borders,R/fortify-map.r,130,135,"map_data(database, regions, xlim = xlim, ylim = ylim)"
ggplot2,is.ggplot,516,ggplot2,%+%,R/plot-construction.r,40,58,is.ggplot(e1)
ggplot2,is.ggplot,516,ggplot2,+.gg,R/plot-construction.r,40,58,is.ggplot(e1)
ggplot2,xlab,517,ggplot2,qplot,R/quick-plot.r,62,161,xlab(xlab)
ggplot2,xlab,517,ggplot2,quickplot,R/quick-plot.r,62,161,xlab(xlab)
ggplot2,draw_key_path,522,ggplot2,draw_key_smooth,R/legend-draw.r,185,193,"draw_key_path(data, params)"
ggplot2,rel,546,ggplot2,theme_light,R/theme-defaults.r,310,349,rel(1)
ggplot2,rel,546,ggplot2,theme_light,R/theme-defaults.r,310,349,rel(0.5)
ggplot2,rel,546,ggplot2,theme_light,R/theme-defaults.r,310,349,rel(0.25)
ggplot2,rel,546,ggplot2,theme_light,R/theme-defaults.r,310,349,rel(0.5)
ggplot2,rel,546,ggplot2,theme_light,R/theme-defaults.r,310,349,rel(0.8)
ggplot2,rel,546,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,rel(0.8)
ggplot2,rel,546,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,rel(0.5)
ggplot2,rel,546,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,rel(1)
ggplot2,rel,546,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,rel(0.1)
ggplot2,rel,546,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,rel(0.05)
ggplot2,rel,546,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,rel(0.8)
ggplot2,rel,546,ggplot2,theme_classic,R/theme-defaults.r,419,446,rel(1)
ggplot2,rel,546,ggplot2,theme_classic,R/theme-defaults.r,419,446,rel(2)
ggplot2,rel,546,ggplot2,theme_void,R/theme-defaults.r,450,507,rel(0.8)
ggplot2,rel,546,ggplot2,theme_void,R/theme-defaults.r,450,507,rel(0.8)
ggplot2,rel,546,ggplot2,theme_void,R/theme-defaults.r,450,507,rel(1.2)
ggplot2,rel,546,ggplot2,theme_void,R/theme-defaults.r,450,507,rel(0.8)
ggplot2,rel,546,ggplot2,theme_void,R/theme-defaults.r,450,507,rel(1.2)
ggplot2,rel,546,ggplot2,theme_bw,R/theme-defaults.r,242,266,rel(0.5)
ggplot2,rel,546,ggplot2,theme_dark,R/theme-defaults.r,353,390,rel(0.5)
ggplot2,rel,546,ggplot2,theme_dark,R/theme-defaults.r,353,390,rel(0.25)
ggplot2,rel,546,ggplot2,theme_dark,R/theme-defaults.r,353,390,rel(0.5)
ggplot2,rel,546,ggplot2,theme_dark,R/theme-defaults.r,353,390,rel(0.8)
ggplot2,rel,546,ggplot2,theme_test,R/theme-defaults.r,512,636,rel(0.8)
ggplot2,rel,546,ggplot2,theme_test,R/theme-defaults.r,512,636,rel(0.8)
ggplot2,rel,546,ggplot2,theme_test,R/theme-defaults.r,512,636,rel(0.8)
ggplot2,rel,546,ggplot2,theme_test,R/theme-defaults.r,512,636,rel(1.2)
ggplot2,rel,546,ggplot2,theme_test,R/theme-defaults.r,512,636,rel(0.8)
ggplot2,rel,546,ggplot2,theme_test,R/theme-defaults.r,512,636,rel(1.2)
ggplot2,rel,546,ggplot2,theme_grey,R/theme-defaults.r,98,235,rel(0.8)
ggplot2,rel,546,ggplot2,theme_grey,R/theme-defaults.r,98,235,rel(0.8)
ggplot2,rel,546,ggplot2,theme_grey,R/theme-defaults.r,98,235,rel(0.5)
ggplot2,rel,546,ggplot2,theme_grey,R/theme-defaults.r,98,235,rel(0.8)
ggplot2,rel,546,ggplot2,theme_grey,R/theme-defaults.r,98,235,rel(1.2)
ggplot2,rel,546,ggplot2,theme_grey,R/theme-defaults.r,98,235,rel(0.8)
ggplot2,rel,546,ggplot2,theme_grey,R/theme-defaults.r,98,235,rel(1.2)
ggplot2,rel,546,ggplot2,theme_gray,R/theme-defaults.r,98,235,rel(0.8)
ggplot2,rel,546,ggplot2,theme_gray,R/theme-defaults.r,98,235,rel(0.8)
ggplot2,rel,546,ggplot2,theme_gray,R/theme-defaults.r,98,235,rel(0.5)
ggplot2,rel,546,ggplot2,theme_gray,R/theme-defaults.r,98,235,rel(0.8)
ggplot2,rel,546,ggplot2,theme_gray,R/theme-defaults.r,98,235,rel(1.2)
ggplot2,rel,546,ggplot2,theme_gray,R/theme-defaults.r,98,235,rel(0.8)
ggplot2,rel,546,ggplot2,theme_gray,R/theme-defaults.r,98,235,rel(1.2)
ggplot2,max_width,563,ggplot2,ggstrip,R/labeller.r,606,677,"max_width(lapply(grobs, function(x) x$text_width))"
ggplot2,stat_summary_2d,589,ggplot2,stat_summary2d,R/stat-summary-2d.r,73,76,stat_summary_2d(...)
ggplot2,draw_key_vpath,595,ggplot2,draw_key_pointrange,R/legend-draw.r,176,181,"draw_key_vpath(data, params, size)"
ggplot2,geom_blank,627,ggplot2,ggplot_build.ggplot,R/plot-build.r,28,112,geom_blank()
ggplot2,geom_blank,627,ggplot2,expand_limits,R/limits.r,145,154,"geom_blank(aes_all(names(data)), data, inherit.aes = FALSE)"
ggplot2,max_height,630,ggplot2,ggstrip,R/labeller.r,606,677,"max_height(lapply(grobs, function(x) x$text_height))"
ggplot2,scale_y_log10,639,ggplot2,qplot,R/quick-plot.r,62,161,scale_y_log10()
ggplot2,scale_y_log10,639,ggplot2,quickplot,R/quick-plot.r,62,161,scale_y_log10()
ggplot2,position_jitter,641,ggplot2,geom_jitter,R/geom-jitter.r,32,61,"position_jitter(width = width, height = height)"
ggplot2,theme_grey,654,ggplot2,theme_light,R/theme-defaults.r,310,349,"theme_grey(base_size = base_size, base_family = base_family, 
    base_line_size = base_line_size, base_rect_size = base_rect_size)"
ggplot2,theme_grey,654,ggplot2,.onLoad,R/zzz.r,19,31,theme_gray()
ggplot2,theme_grey,654,ggplot2,theme_bw,R/theme-defaults.r,242,266,"theme_grey(base_size = base_size, base_family = base_family, 
    base_line_size = base_line_size, base_rect_size = base_rect_size)"
ggplot2,theme_grey,654,ggplot2,theme_dark,R/theme-defaults.r,353,390,"theme_grey(base_size = base_size, base_family = base_family, 
    base_line_size = base_line_size, base_rect_size = base_rect_size)"
ggplot2,theme_grey,654,ggplot2,theme_set,R/theme-current.R,74,84,theme_gray()
ggplot2,scale_fill_gradient,674,ggplot2,scale_fill_continuous,R/scale-colour.r,38,46,scale_fill_gradient(...)
ggplot2,xlim,676,ggplot2,qplot,R/quick-plot.r,62,161,xlim(xlim)
ggplot2,xlim,676,ggplot2,quickplot,R/quick-plot.r,62,161,xlim(xlim)
ggplot2,facet_grid,680,ggplot2,qplot,R/quick-plot.r,62,161,"facet_grid(facets = deparse(facets), margins = margins)"
ggplot2,facet_grid,680,ggplot2,quickplot,R/quick-plot.r,62,161,"facet_grid(facets = deparse(facets), margins = margins)"
ggplot2,theme_set,706,ggplot2,theme_update,R/theme-current.R,88,90,theme_set(theme_get() + theme(...))
ggplot2,theme_set,706,ggplot2,theme_replace,R/theme-current.R,94,96,theme_set(theme_get() %+replace% theme(...))
ggplot2,update_labels,712,ggplot2,ggplot_add.labels,R/plot-construction.r,113,115,"update_labels(plot, object)"
ggplot2,update_labels,712,ggplot2,ggplot_add.uneval,R/plot-construction.r,121,129,"update_labels(plot, labels)"
ggplot2,label_both,723,ggplot2,label_context,R/labeller.r,143,149,"label_both(labels, multi_line)"
ggplot2,scale_x_log10,728,ggplot2,qplot,R/quick-plot.r,62,161,scale_x_log10()
ggplot2,scale_x_log10,728,ggplot2,quickplot,R/quick-plot.r,62,161,scale_x_log10()
ggplot2,aes_all,775,ggplot2,annotate,R/annotation.r,37,71,aes_all(names(data))
ggplot2,aes_all,775,ggplot2,expand_limits,R/limits.r,145,154,aes_all(names(data))
ggplot2,draw_key_text,776,ggplot2,draw_key_label,R/legend-draw.r,213,218,"draw_key_text(data, list())"
ggplot2,ggplot,801,ggplot2,qplot,R/quick-plot.r,62,161,"ggplot(data, mapping, environment = caller_env)"
ggplot2,ggplot,801,ggplot2,quickplot,R/quick-plot.r,62,161,"ggplot(data, mapping, environment = caller_env)"
ggplot2,geom_histogram,803,ggplot2,geom_bar,R/geom-bar.r,74,105,"geom_histogram(mapping = mapping, data = data, position = position, 
    width = width, binwidth = binwidth, ..., na.rm = na.rm, show.legend = show.legend, 
    inherit.aes = inherit.aes)"
ggplot2,scale_size_ordinal,824,ggplot2,scale_size_discrete,R/scale-size.r,62,65,scale_size_ordinal(...)
ggplot2,%+replace%,829,ggplot2,theme_light,R/theme-defaults.r,310,349,"theme_grey(base_size = base_size, base_family = base_family, 
    base_line_size = base_line_size, base_rect_size = base_rect_size) %+replace% 
    theme(panel.background = element_rect(fill = ""white"", colour = NA), 
        panel.border = element_rect(fill = NA, colour = ""grey70"", 
            size = rel(1)), panel.grid = element_line(colour = ""grey87""), 
        panel.grid.major = element_line(size = rel(0.5)), panel.grid.minor = element_line(size = rel(0.25)), 
        axis.ticks = element_line(colour = ""grey70"", size = rel(0.5)), 
        legend.key = element_rect(fill = ""white"", colour = NA), 
        strip.background = element_rect(fill = ""grey70"", colour = NA), 
        strip.text = element_text(colour = ""white"", size = rel(0.8), 
            margin = margin(0.8 * half_line, 0.8 * half_line, 
                0.8 * half_line, 0.8 * half_line)), complete = TRUE)"
ggplot2,%+replace%,829,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"theme_bw(base_size = base_size, base_family = base_family, base_line_size = base_line_size, 
    base_rect_size = base_rect_size) %+replace% theme(axis.text = element_text(colour = ""black"", 
    size = rel(0.8)), axis.ticks = element_line(colour = ""black"", 
    size = rel(0.5)), panel.border = element_rect(fill = NA, 
    colour = ""black"", size = rel(1)), panel.grid = element_line(colour = ""black""), 
    panel.grid.major = element_line(size = rel(0.1)), panel.grid.minor = element_line(size = rel(0.05)), 
    strip.background = element_rect(fill = ""black""), strip.text = element_text(colour = ""white"", 
        size = rel(0.8), margin = margin(0.8 * half_line, 0.8 * 
            half_line, 0.8 * half_line, 0.8 * half_line)), complete = TRUE)"
ggplot2,%+replace%,829,ggplot2,theme_classic,R/theme-defaults.r,419,446,"theme_bw(base_size = base_size, base_family = base_family, base_line_size = base_line_size, 
    base_rect_size = base_rect_size) %+replace% theme(panel.border = element_blank(), 
    panel.grid.major = element_blank(), panel.grid.minor = element_blank(), 
    axis.line = element_line(colour = ""black"", size = rel(1)), 
    legend.key = element_blank(), strip.background = element_rect(fill = ""white"", 
        colour = ""black"", size = rel(2)), complete = TRUE)"
